gameid,season,season_type,week,date,time,neutral,homeid,home_score,awayid,away_score
292970166,2009.0,2.0,8.0,2009-10-25,02:15,False,166,278,3,34
292970167,2009.0,2.0,8.0,2009-10-25,00:00,False,167,2439,17,34
293000235,2009.0,2.0,9.0,2009-10-28,00:00,False,235,151,19,38
293020259,2009.0,2.0,9.0,2009-10-29,23:30,False,259,153,17,20
293030058,2009.0,2.0,9.0,2009-10-31,00:00,False,58,277,30,19
293040002,2009.0,2.0,9.0,2009-10-31,16:21,False,2,145,33,20
293040008,2009.0,2.0,9.0,2009-10-31,23:00,False,8,2199,63,27
293040009,2009.0,2.0,9.0,2009-10-31,19:30,False,9,25,21,23
293040021,2009.0,2.0,9.0,2009-10-31,23:30,False,21,167,23,20
293040036,2009.0,2.0,9.0,2009-10-31,20:00,False,36,2005,16,34
293040038,2009.0,2.0,9.0,2009-10-31,17:30,False,38,142,17,36
293040041,2009.0,2.0,9.0,2009-10-31,16:00,False,41,164,24,28
293040052,2009.0,2.0,9.0,2009-10-31,16:00,False,52,152,45,42
293040057,2009.0,2.0,9.0,2009-10-31,19:30,True,57,61,41,17
293040068,2009.0,2.0,9.0,2009-10-31,19:00,False,68,23,45,7
293040070,2009.0,2.0,9.0,2009-10-31,21:00,False,70,2348,35,34
293040077,2009.0,2.0,9.0,2009-10-31,20:30,False,77,213,13,34
293040087,2009.0,2.0,9.0,2009-10-31,23:30,False,87,265,40,14
293040096,2009.0,2.0,9.0,2009-10-31,23:00,False,96,344,24,31
293040097,2009.0,2.0,9.0,2009-10-31,19:30,False,97,2032,21,13
293040103,2009.0,2.0,9.0,2009-10-31,19:30,False,103,2117,31,10
293040154,2009.0,2.0,9.0,2009-10-31,19:30,False,154,2390,27,28
293040183,2009.0,2.0,9.0,2009-10-31,16:00,False,183,2132,7,28
293040193,2009.0,2.0,9.0,2009-10-31,19:30,False,193,2649,31,24
293040194,2009.0,2.0,9.0,2009-10-31,16:00,False,194,166,45,0
293040201,2009.0,2.0,9.0,2009-10-31,23:00,False,201,2306,42,30
293040202,2009.0,2.0,9.0,2009-10-31,18:00,False,202,2567,13,27
293040204,2009.0,2.0,9.0,2009-10-31,20:00,False,204,26,26,19
293040228,2009.0,2.0,9.0,2009-10-31,17:30,False,228,324,49,3
293040238,2009.0,2.0,9.0,2009-10-31,23:30,False,238,59,31,56
293040239,2009.0,2.0,9.0,2009-10-31,16:30,False,239,158,10,20
293040245,2009.0,2.0,9.0,2009-10-31,19:30,False,245,66,35,10
293040248,2009.0,2.0,9.0,2009-10-31,17:00,False,248,2572,50,43
293040249,2009.0,2.0,9.0,2009-10-31,20:15,False,249,98,68,49
293040258,2009.0,2.0,9.0,2009-10-31,19:30,False,258,150,17,28
293040275,2009.0,2.0,9.0,2009-10-31,16:00,False,275,2509,37,0
293040278,2009.0,2.0,9.0,2009-10-31,21:00,False,278,328,31,27
293040356,2009.0,2.0,9.0,2009-10-31,19:30,False,356,130,38,13
293042050,2009.0,2.0,9.0,2009-10-31,16:00,False,2050,195,17,20
293042226,2009.0,2.0,9.0,2009-10-31,20:00,False,2226,2393,20,27
293042229,2009.0,2.0,9.0,2009-10-31,16:00,False,2229,309,20,17
293042294,2009.0,2.0,9.0,2009-10-31,16:00,False,2294,84,42,24
293042309,2009.0,2.0,9.0,2009-10-31,18:00,False,2309,2711,26,14
293042426,2009.0,2.0,9.0,2009-10-31,19:30,False,2426,218,24,27
293042440,2009.0,2.0,9.0,2009-10-31,20:05,False,2440,62,31,21
293042459,2009.0,2.0,9.0,2009-10-31,16:00,False,2459,2006,27,10
293042628,2009.0,2.0,9.0,2009-10-31,20:00,False,2628,2439,41,0
293042633,2009.0,2.0,9.0,2009-10-31,23:45,False,2633,2579,31,13
293042641,2009.0,2.0,9.0,2009-10-31,19:30,False,2641,2305,42,21
293042653,2009.0,2.0,9.0,2009-10-31,23:00,False,2653,2433,42,21
293040099,2009.0,2.0,9.0,2009-11-01,00:00,False,99,2655,42,0
293040135,2009.0,2.0,9.0,2009-11-01,00:00,False,135,127,42,34
293040197,2009.0,2.0,9.0,2009-11-01,00:00,False,197,251,14,41
293040254,2009.0,2.0,9.0,2009-11-01,00:00,False,254,2751,22,10
293042483,2009.0,2.0,9.0,2009-11-01,00:00,False,2483,30,47,20
293052116,2009.0,2.0,9.0,2009-11-02,01:15,False,2116,276,21,20
293072084,2009.0,2.0,10.0,2009-11-04,00:00,False,2084,189,29,30
293090151,2009.0,2.0,10.0,2009-11-06,00:30,False,151,259,3,16
293090218,2009.0,2.0,10.0,2009-11-06,00:30,False,218,193,34,32
293092459,2009.0,2.0,10.0,2009-11-06,00:30,False,2459,2199,50,6
293102348,2009.0,2.0,10.0,2009-11-07,01:00,False,2348,68,35,45
293110002,2009.0,2.0,10.0,2009-11-07,18:30,False,2,231,63,31
293110005,2009.0,2.0,10.0,2009-11-07,19:00,False,5,2226,56,29
293110008,2009.0,2.0,10.0,2009-11-07,17:21,False,8,2579,33,16
293110012,2009.0,2.0,10.0,2009-11-07,20:30,False,12,265,48,7
293110021,2009.0,2.0,10.0,2009-11-07,21:00,False,21,2628,12,55
293110024,2009.0,2.0,10.0,2009-11-07,20:30,False,24,2483,51,42
293110026,2009.0,2.0,10.0,2009-11-07,20:30,False,26,264,24,23
293110038,2009.0,2.0,10.0,2009-11-07,18:30,False,38,245,35,34
293110059,2009.0,2.0,10.0,2009-11-07,20:30,False,59,154,30,27
293110061,2009.0,2.0,10.0,2009-11-07,18:00,False,61,2635,38,0
293110066,2009.0,2.0,10.0,2009-11-07,20:30,False,66,197,8,34
293110084,2009.0,2.0,10.0,2009-11-07,17:00,False,84,275,28,31
293110087,2009.0,2.0,10.0,2009-11-07,19:30,False,87,2426,21,23
293110096,2009.0,2.0,10.0,2009-11-07,18:00,False,96,2198,37,12
293110098,2009.0,2.0,10.0,2009-11-07,22:00,False,98,2653,20,40
293110127,2009.0,2.0,10.0,2009-11-07,17:00,False,127,2711,49,14
293110130,2009.0,2.0,10.0,2009-11-07,17:00,False,130,2509,36,38
293110135,2009.0,2.0,10.0,2009-11-07,17:00,False,135,356,32,35
293110142,2009.0,2.0,10.0,2009-11-07,19:00,False,142,239,32,40
293110152,2009.0,2.0,10.0,2009-11-07,18:00,False,152,120,38,31
293110153,2009.0,2.0,10.0,2009-11-07,20:30,False,153,150,19,6
293110213,2009.0,2.0,10.0,2009-11-07,20:30,False,213,194,7,24
293110221,2009.0,2.0,10.0,2009-11-07,17:00,False,221,183,37,10
293110249,2009.0,2.0,10.0,2009-11-07,21:00,False,249,2433,6,33
293110251,2009.0,2.0,10.0,2009-11-07,17:00,False,251,2116,35,3
293110254,2009.0,2.0,10.0,2009-11-07,23:00,False,254,167,45,14
293110277,2009.0,2.0,10.0,2009-11-07,17:00,False,277,97,17,9
293110333,2009.0,2.0,10.0,2009-11-07,20:30,False,333,99,24,15
293112005,2009.0,2.0,10.0,2009-11-07,20:30,False,2005,349,35,7
293112006,2009.0,2.0,10.0,2009-11-07,20:30,False,2006,2309,28,20
293112032,2009.0,2.0,10.0,2009-11-07,20:30,False,2032,309,18,21
293112294,2009.0,2.0,10.0,2009-11-07,17:00,False,2294,77,10,17
293112306,2009.0,2.0,10.0,2009-11-07,17:30,False,2306,2305,17,10
293112390,2009.0,2.0,10.0,2009-11-07,17:00,False,2390,258,52,17
293112393,2009.0,2.0,10.0,2009-11-07,21:30,False,2393,2229,48,21
293112567,2009.0,2.0,10.0,2009-11-07,20:00,False,2567,242,31,28
293112655,2009.0,2.0,10.0,2009-11-07,20:30,False,2655,2638,45,38
293112751,2009.0,2.0,10.0,2009-11-07,19:00,False,2751,252,0,52
293110009,2009.0,2.0,10.0,2009-11-08,01:00,False,9,30,9,14
293110025,2009.0,2.0,10.0,2009-11-08,00:00,False,25,204,14,31
293110057,2009.0,2.0,10.0,2009-11-08,00:15,False,57,238,27,3
293110062,2009.0,2.0,10.0,2009-11-08,03:05,False,62,328,49,36
293110070,2009.0,2.0,10.0,2009-11-08,03:30,False,70,278,21,31
293110145,2009.0,2.0,10.0,2009-11-08,00:30,False,145,2464,38,14
293110158,2009.0,2.0,10.0,2009-11-08,01:00,False,158,201,10,3
293110202,2009.0,2.0,10.0,2009-11-08,00:30,False,202,248,45,46
293110228,2009.0,2.0,10.0,2009-11-08,00:45,False,228,52,40,24
293112132,2009.0,2.0,10.0,2009-11-08,01:00,False,2132,41,47,45
293112439,2009.0,2.0,10.0,2009-11-08,03:00,False,2439,36,35,16
293112633,2009.0,2.0,10.0,2009-11-08,00:00,False,2633,235,56,28
293120023,2009.0,2.0,10.0,2009-11-09,01:30,False,23,2440,7,62
293142084,2009.0,2.0,11.0,2009-11-11,00:00,False,2084,195,24,27
293152117,2009.0,2.0,11.0,2009-11-12,01:00,False,2117,2649,56,28
293160193,2009.0,2.0,11.0,2009-11-12,23:00,False,193,189,14,35
293162459,2009.0,2.0,11.0,2009-11-12,23:00,False,2459,2050,26,20
293160164,2009.0,2.0,11.0,2009-11-13,00:30,False,164,58,31,0
293172006,2009.0,2.0,11.0,2009-11-14,01:30,False,2006,218,17,56
293172132,2009.0,2.0,11.0,2009-11-14,01:00,False,2132,277,24,21
293180030,2009.0,2.0,11.0,2009-11-14,20:30,False,30,24,21,55
293180066,2009.0,2.0,11.0,2009-11-14,19:00,False,66,38,17,10
293180068,2009.0,2.0,11.0,2009-11-14,20:30,False,68,70,63,25
293180097,2009.0,2.0,11.0,2009-11-14,17:00,False,97,183,10,9
293180120,2009.0,2.0,11.0,2009-11-14,18:00,False,120,259,9,36
293180135,2009.0,2.0,11.0,2009-11-14,17:00,False,135,2571,16,13
293180145,2009.0,2.0,11.0,2009-11-14,17:00,False,145,2633,42,17
293180150,2009.0,2.0,11.0,2009-11-14,17:00,False,150,59,10,49
293180152,2009.0,2.0,11.0,2009-11-14,17:00,False,152,228,23,43
293180153,2009.0,2.0,11.0,2009-11-14,20:30,False,153,2390,33,24
293180154,2009.0,2.0,11.0,2009-11-14,17:00,False,154,52,28,41
293180167,2009.0,2.0,11.0,2009-11-14,19:00,False,167,252,19,24
293180194,2009.0,2.0,11.0,2009-11-14,20:30,False,194,2294,27,24
293180204,2009.0,2.0,11.0,2009-11-14,20:30,False,204,264,48,21
293180213,2009.0,2.0,11.0,2009-11-14,17:00,False,213,84,31,20
293180238,2009.0,2.0,11.0,2009-11-14,17:21,False,238,96,13,24
293180239,2009.0,2.0,11.0,2009-11-14,17:00,False,239,251,14,47
293180242,2009.0,2.0,11.0,2009-11-14,20:30,False,242,2655,28,20
293180258,2009.0,2.0,11.0,2009-11-14,20:30,False,258,103,10,14
293180265,2009.0,2.0,11.0,2009-11-14,22:00,False,265,26,7,43
293180275,2009.0,2.0,11.0,2009-11-14,17:00,False,275,130,45,24
293180276,2009.0,2.0,11.0,2009-11-14,21:30,False,276,2572,20,27
293180328,2009.0,2.0,11.0,2009-11-14,20:00,False,328,23,24,9
293180349,2009.0,2.0,11.0,2009-11-14,17:00,False,349,2678,22,17
293180356,2009.0,2.0,11.0,2009-11-14,17:00,False,356,77,16,21
293182005,2009.0,2.0,11.0,2009-11-14,23:00,False,2005,2439,45,17
293182116,2009.0,2.0,11.0,2009-11-14,17:00,False,2116,248,37,32
293182199,2009.0,2.0,11.0,2009-11-14,18:00,False,2199,2711,14,35
293182226,2009.0,2.0,11.0,2009-11-14,21:00,False,2226,2032,35,18
293182305,2009.0,2.0,11.0,2009-11-14,20:30,False,2305,158,17,31
293182306,2009.0,2.0,11.0,2009-11-14,17:30,False,2306,142,12,38
293182393,2009.0,2.0,11.0,2009-11-14,21:15,False,2393,309,34,17
293182426,2009.0,2.0,11.0,2009-11-14,20:30,False,2426,48,35,18
293182433,2009.0,2.0,11.0,2009-11-14,21:00,False,2433,98,21,18
293182440,2009.0,2.0,11.0,2009-11-14,21:00,False,2440,278,52,14
293182509,2009.0,2.0,11.0,2009-11-14,17:00,False,2509,127,37,40
293182567,2009.0,2.0,11.0,2009-11-14,20:00,False,2567,2638,35,31
293182579,2009.0,2.0,11.0,2009-11-14,20:30,False,2579,57,14,24
293180008,2009.0,2.0,11.0,2009-11-15,00:30,False,8,2653,56,20
293180021,2009.0,2.0,11.0,2009-11-15,03:00,False,21,2751,27,30
293180025,2009.0,2.0,11.0,2009-11-15,00:00,False,25,12,24,16
293180061,2009.0,2.0,11.0,2009-11-15,00:00,False,61,2,31,24
293180062,2009.0,2.0,11.0,2009-11-15,03:05,False,62,166,24,6
293180099,2009.0,2.0,11.0,2009-11-15,00:00,False,99,2348,24,16
293180197,2009.0,2.0,11.0,2009-11-15,01:00,False,197,2641,24,17
293180201,2009.0,2.0,11.0,2009-11-15,00:00,False,201,245,65,10
293180221,2009.0,2.0,11.0,2009-11-15,01:00,False,221,87,27,22
293180344,2009.0,2.0,11.0,2009-11-15,00:00,False,344,333,3,31
293182229,2009.0,2.0,11.0,2009-11-15,00:00,False,2229,249,35,28
293182483,2009.0,2.0,11.0,2009-11-15,03:20,False,2483,9,44,21
293182628,2009.0,2.0,11.0,2009-11-15,00:30,False,2628,254,55,28
293190202,2009.0,2.0,11.0,2009-11-16,01:15,False,202,151,17,44
293220193,2009.0,2.0,12.0,2009-11-18,23:00,False,193,2084,17,42
293222050,2009.0,2.0,12.0,2009-11-19,01:00,False,2050,2117,3,35
293230197,2009.0,2.0,12.0,2009-11-20,00:30,False,197,38,31,28
293240189,2009.0,2.0,12.0,2009-11-20,22:30,False,189,2006,36,20
293240328,2009.0,2.0,12.0,2009-11-21,02:30,False,328,68,21,52
293242649,2009.0,2.0,12.0,2009-11-21,00:00,False,2649,2199,47,21
293250008,2009.0,2.0,12.0,2009-11-21,17:21,False,8,344,42,21
293250026,2009.0,2.0,12.0,2009-11-21,21:00,False,26,9,23,13
293250052,2009.0,2.0,12.0,2009-11-21,17:00,False,52,120,29,26
293250057,2009.0,2.0,12.0,2009-11-21,17:30,False,57,2229,62,3
293250058,2009.0,2.0,12.0,2009-11-21,17:00,False,58,97,34,22
293250077,2009.0,2.0,12.0,2009-11-21,20:30,False,77,275,33,31
293250084,2009.0,2.0,12.0,2009-11-21,20:30,False,84,2509,21,38
293250087,2009.0,2.0,12.0,2009-11-21,19:30,False,87,41,30,33
293250103,2009.0,2.0,12.0,2009-11-21,17:00,False,103,153,13,31
293250127,2009.0,2.0,12.0,2009-11-21,20:30,False,127,213,14,42
293250130,2009.0,2.0,12.0,2009-11-21,17:00,False,130,194,10,21
293250142,2009.0,2.0,12.0,2009-11-21,19:00,False,142,66,34,24
293250145,2009.0,2.0,12.0,2009-11-21,20:30,False,145,99,25,23
293250151,2009.0,2.0,12.0,2009-11-21,20:30,False,151,5,37,21
293250167,2009.0,2.0,12.0,2009-11-21,23:00,False,167,36,29,27
293250183,2009.0,2.0,12.0,2009-11-21,20:30,False,183,164,31,13
293250195,2009.0,2.0,12.0,2009-11-21,19:00,False,195,2459,38,31
293250218,2009.0,2.0,12.0,2009-11-21,18:00,False,218,2309,47,13
293250228,2009.0,2.0,12.0,2009-11-21,20:30,False,228,258,34,21
293250242,2009.0,2.0,12.0,2009-11-21,20:30,False,242,2638,30,29
293250245,2009.0,2.0,12.0,2009-11-21,20:30,False,245,239,38,3
293250248,2009.0,2.0,12.0,2009-11-21,18:00,False,248,235,55,14
293250249,2009.0,2.0,12.0,2009-11-21,21:00,False,249,349,13,17
293250252,2009.0,2.0,12.0,2009-11-21,20:30,False,252,2005,38,21
293250254,2009.0,2.0,12.0,2009-11-21,21:00,False,254,21,38,7
293250259,2009.0,2.0,12.0,2009-11-21,20:30,False,259,152,38,10
293250265,2009.0,2.0,12.0,2009-11-21,22:00,False,265,204,10,42
293250276,2009.0,2.0,12.0,2009-11-21,21:30,False,276,2567,34,31
293250278,2009.0,2.0,12.0,2009-11-21,22:00,False,278,2348,30,28
293250333,2009.0,2.0,12.0,2009-11-21,17:21,False,333,236,45,0
293252116,2009.0,2.0,12.0,2009-11-21,19:00,False,2116,2655,49,0
293252294,2009.0,2.0,12.0,2009-11-21,17:00,False,2294,135,12,0
293252390,2009.0,2.0,12.0,2009-11-21,17:00,False,2390,150,34,16
293252393,2009.0,2.0,12.0,2009-11-21,21:30,False,2393,2032,38,14
293252641,2009.0,2.0,12.0,2009-11-21,17:30,False,2641,201,41,13
293252653,2009.0,2.0,12.0,2009-11-21,21:15,False,2653,2226,47,21
293252751,2009.0,2.0,12.0,2009-11-21,19:00,False,2751,2628,10,45
293250012,2009.0,2.0,12.0,2009-11-22,01:00,False,12,2483,41,44
293250024,2009.0,2.0,12.0,2009-11-22,00:30,False,24,25,28,34
293250061,2009.0,2.0,12.0,2009-11-22,00:45,False,61,96,27,34
293250158,2009.0,2.0,12.0,2009-11-22,00:45,False,158,2306,17,3
293250166,2009.0,2.0,12.0,2009-11-22,03:30,False,166,2440,20,63
293250251,2009.0,2.0,12.0,2009-11-22,01:00,False,251,2305,51,20
293250309,2009.0,2.0,12.0,2009-11-22,00:00,False,309,2433,21,17
293252572,2009.0,2.0,12.0,2009-11-22,00:30,False,2572,202,44,34
293252633,2009.0,2.0,12.0,2009-11-22,00:00,False,2633,238,31,16
293282711,2009.0,2.0,13.0,2009-11-25,00:00,False,2711,2050,17,22
293300245,2009.0,2.0,13.0,2009-11-27,01:00,False,245,251,39,49
293310002,2009.0,2.0,13.0,2009-11-27,19:30,False,2,333,21,26
293310036,2009.0,2.0,13.0,2009-11-27,19:00,False,36,2751,16,17
293310038,2009.0,2.0,13.0,2009-11-27,20:30,False,38,158,20,28
293310097,2009.0,2.0,13.0,2009-11-27,16:00,False,97,164,14,34
293310189,2009.0,2.0,13.0,2009-11-27,19:00,False,189,2649,38,24
293310195,2009.0,2.0,13.0,2009-11-27,16:00,False,195,218,35,17
293310202,2009.0,2.0,13.0,2009-11-27,20:30,False,202,235,33,30
293312117,2009.0,2.0,13.0,2009-11-27,18:00,False,2117,2459,45,31
293312132,2009.0,2.0,13.0,2009-11-27,17:00,False,2132,356,49,36
293312309,2009.0,2.0,13.0,2009-11-27,19:00,False,2309,2084,6,9
293310068,2009.0,2.0,13.0,2009-11-28,03:00,False,68,2440,44,33
293310277,2009.0,2.0,13.0,2009-11-28,00:00,False,277,221,19,16
293320005,2009.0,2.0,13.0,2009-11-28,18:30,False,5,2116,27,34
293320009,2009.0,2.0,13.0,2009-11-28,20:30,False,9,12,17,20
293320041,2009.0,2.0,13.0,2009-11-28,17:00,False,41,183,56,31
293320057,2009.0,2.0,13.0,2009-11-28,20:30,False,57,52,37,10
293320058,2009.0,2.0,13.0,2009-11-28,20:30,False,58,2390,10,31
293320070,2009.0,2.0,13.0,2009-11-28,22:00,False,70,328,49,52
293320120,2009.0,2.0,13.0,2009-11-28,20:30,False,120,103,17,19
293320150,2009.0,2.0,13.0,2009-11-28,17:00,False,150,154,34,45
293320151,2009.0,2.0,13.0,2009-11-28,18:30,False,151,2572,25,20
293320152,2009.0,2.0,13.0,2009-11-28,17:00,False,152,153,28,27
293320201,2009.0,2.0,13.0,2009-11-28,17:30,False,201,197,27,0
293320239,2009.0,2.0,13.0,2009-11-28,23:00,True,239,2641,13,20
293320252,2009.0,2.0,13.0,2009-11-28,22:00,False,252,254,26,23
293320258,2009.0,2.0,13.0,2009-11-28,20:30,False,258,259,13,42
293320264,2009.0,2.0,13.0,2009-11-28,23:30,False,264,265,30,0
293320344,2009.0,2.0,13.0,2009-11-28,17:21,False,344,145,41,27
293322032,2009.0,2.0,13.0,2009-11-28,20:00,False,2032,249,30,26
293322226,2009.0,2.0,13.0,2009-11-28,21:00,False,2226,98,29,23
293322305,2009.0,2.0,13.0,2009-11-28,20:30,True,2305,142,39,41
